label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
BUENOSDIAS,0.4329979717731476,0.499740332365036,9.864084660193839e-08,0.41994810104370117,0.4706048369407654,-0.00280881579965353,0.4144267141819,0.43353551626205444,-0.005758354440331459,0.4103299081325531,0.4040547013282776,-0.008729715831577778,0.40260493755340576,0.386822909116745,-0.011876297183334827,0.43052318692207336,0.4152098298072815,-0.005664157215505838,0.43938446044921875,0.37939921021461487,-0.010204918682575226,0.44561123847961426,0.3579275906085968,-0.013589886948466301,0.45066261291503906,0.34107914566993713,-0.015721041709184647,0.44194772839546204,0.42158448696136475,-0.007959995418787003,0.45192751288414,0.3820449709892273,-0.011116882786154747,0.4586383104324341,0.35690248012542725,-0.013695335015654564,0.4640384316444397,0.33727359771728516,-0.015749413520097733,0.45182347297668457,0.43211987614631653,-0.010512454435229301,0.4616943597793579,0.39549076557159424,-0.013417544774711132,0.4677700996398926,0.37257087230682373,-0.015197194181382656,0.4719270169734955,0.3554724454879761,-0.016459226608276367,0.460046648979187,0.44470396637916565,-0.013298624195158482,0.4681643545627594,0.4153039753437042,-0.0153797697275877,0.47283580899238586,0.3968063294887543,-0.015424373559653759,0.4765624701976776,0.3822161555290222,-0.015334287658333778
BUENOSDIAS,0.43397992849349976,0.4980902671813965,1.3078337701699638e-07,0.42041224241256714,0.4701554477214813,-0.0038450651336461306,0.4140865206718445,0.43377774953842163,-0.0072430637665092945,0.40984898805618286,0.4044351577758789,-0.010317227803170681,0.40205830335617065,0.38660097122192383,-0.013581285253167152,0.43057581782341003,0.4158157706260681,-0.008467277511954308,0.4397718012332916,0.37965264916419983,-0.013318652287125587,0.4462246298789978,0.35799840092658997,-0.01663779281079769,0.4513697624206543,0.34070807695388794,-0.018689392134547234,0.4421168863773346,0.4220661222934723,-0.010199766606092453,0.4517984092235565,0.38295480608940125,-0.01345235388725996,0.45841142535209656,0.3586575984954834,-0.015727752819657326,0.4635259807109833,0.3396688401699066,-0.01765763945877552,0.45212966203689575,0.4322827458381653,-0.012115010060369968,0.46161457896232605,0.395615816116333,-0.015046977438032627,0.46765315532684326,0.37239983677864075,-0.016578132286667824,0.4719312787055969,0.3549918234348297,-0.017798632383346558,0.4604867398738861,0.44460251927375793,-0.014307697303593159,0.4686822295188904,0.41488122940063477,-0.01661728508770466,0.473739355802536,0.3960956931114197,-0.01673371158540249,0.47790849208831787,0.3813163936138153,-0.016711631789803505
BUENOSDIAS,0.4275651276111603,0.5113039016723633,1.045631918827894e-07,0.41594111919403076,0.4853971004486084,-0.0048858169466257095,0.4102843701839447,0.4508705735206604,-0.00893015693873167,0.40645134449005127,0.42195650935173035,-0.012489031068980694,0.39926856756210327,0.40348151326179504,-0.01621931418776512,0.4276982247829437,0.43327048420906067,-0.0084944823756814,0.4358917474746704,0.3967987895011902,-0.013770518824458122,0.4415612816810608,0.375393271446228,-0.0173353124409914,0.44618818163871765,0.35832375288009644,-0.019537340849637985,0.43946677446365356,0.44034770131111145,-0.009926439262926579,0.4487864673137665,0.40151646733283997,-0.013510865159332752,0.45466315746307373,0.3785867989063263,-0.01594485156238079,0.4589950442314148,0.36042043566703796,-0.01792392134666443,0.44904136657714844,0.4515415132045746,-0.011742252856492996,0.45847809314727783,0.41546401381492615,-0.015064071863889694,0.4638650119304657,0.393592894077301,-0.016024533659219742,0.4677315354347229,0.3769809901714325,-0.016717225313186646,0.45696327090263367,0.46469783782958984,-0.013938240706920624,0.4647653102874756,0.43588587641716003,-0.016425538808107376,0.46977174282073975,0.4177548289299011,-0.016053996980190277,0.4740355908870697,0.4035625457763672,-0.015603534877300262
BUENOSDIAS,0.4231179654598236,0.5319418907165527,9.7009674959736e-08,0.4127221405506134,0.5061608552932739,-0.005053381901234388,0.40763261914253235,0.46938830614089966,-0.009969217702746391,0.40392905473709106,0.4407923221588135,-0.014188098721206188,0.3977569341659546,0.42036083340644836,-0.018775703385472298,0.4248725473880768,0.4634404182434082,-0.01345551572740078,0.4337122440338135,0.4230269193649292,-0.01980333775281906,0.43997809290885925,0.4002183675765991,-0.022817369550466537,0.44413670897483826,0.38432151079177856,-0.024211222305893898,0.43586254119873047,0.4707246422767639,-0.014696037396788597,0.44746133685112,0.42862018942832947,-0.019481634721159935,0.45357948541641235,0.40332701802253723,-0.02114902064204216,0.45719051361083984,0.383710116147995,-0.022230638191103935,0.44514474272727966,0.4819105267524719,-0.0160513985902071,0.45693153142929077,0.4441952109336853,-0.020195774734020233,0.4624938666820526,0.4205140471458435,-0.02086143009364605,0.466166228055954,0.40127214789390564,-0.021197814494371414,0.45287370681762695,0.4949246942996979,-0.01753818243741989,0.4626012444496155,0.4675799012184143,-0.02106355130672455,0.46827808022499084,0.4488450288772583,-0.02092476189136505,0.4721217453479767,0.4333670735359192,-0.020441796630620956
BUENOSDIAS,0.4792008101940155,0.5856914520263672,7.24306516985962e-08,0.4838668704032898,0.5502938628196716,-0.004587755538523197,0.4782339334487915,0.5107209086418152,-0.0065068737603724,0.4755973219871521,0.4806261360645294,-0.008758464828133583,0.4801141619682312,0.45781874656677246,-0.011510880663990974,0.45204707980155945,0.513555645942688,-0.00034403952304273844,0.438833624124527,0.49546054005622864,-0.0042247287929058075,0.43381425738334656,0.48371627926826477,-0.008046453818678856,0.4321517050266266,0.47602933645248413,-0.01071686390787363,0.44393429160118103,0.5290901064872742,-0.0012976651778444648,0.4314221143722534,0.5095911026000977,-0.0038721307646483183,0.42712292075157166,0.4947993755340576,-0.0073354607447981834,0.42575013637542725,0.4848329424858093,-0.009896591305732727,0.4389430284500122,0.5474476218223572,-0.003250514157116413,0.4249884784221649,0.5285318493843079,-0.006728287786245346,0.4184970557689667,0.5153553485870361,-0.009449849836528301,0.41480380296707153,0.503054141998291,-0.011416283436119556,0.4366692006587982,0.5680742263793945,-0.005664791911840439,0.4228140413761139,0.5617156028747559,-0.009658360853791237,0.414663702249527,0.5549266338348389,-0.01114650908857584,0.40884703397750854,0.5469050407409668,-0.011913332156836987
BUENOSDIAS,0.486237496137619,0.5927011966705322,1.4075280319048034e-07,0.48808372020721436,0.5544668436050415,-0.007967788726091385,0.4809148609638214,0.5184555649757385,-0.01261098776012659,0.4737964868545532,0.4902387261390686,-0.016244035214185715,0.4784604012966156,0.46766090393066406,-0.019939662888646126,0.45291271805763245,0.5311521887779236,-0.008548108860850334,0.4339750409126282,0.5137687921524048,-0.013213928788900375,0.4221375584602356,0.5043269395828247,-0.01723512075841427,0.4130350947380066,0.4966398775577545,-0.020286068320274353,0.44498419761657715,0.5492374897003174,-0.007768312934786081,0.4241231381893158,0.5283218622207642,-0.012132537551224232,0.4094548225402832,0.5137053728103638,-0.016124630346894264,0.39808598160743713,0.5005346536636353,-0.019037950783967972,0.44098711013793945,0.5670554041862488,-0.00748792290687561,0.4214024841785431,0.5460059642791748,-0.011462229304015636,0.40944942831993103,0.5316370129585266,-0.014945682138204575,0.4005895256996155,0.5184727907180786,-0.01733558252453804,0.44024837017059326,0.5848101377487183,-0.007819860242307186,0.4255717992782593,0.5735819935798645,-0.011406728066504002,0.4160955846309662,0.5656031370162964,-0.013330680318176746,0.40846413373947144,0.5570842027664185,-0.01442637387663126
BUENOSDIAS,0.4856566786766052,0.5917230844497681,1.479896241107781e-07,0.48759040236473083,0.5533947944641113,-0.006499599665403366,0.480657160282135,0.5186136364936829,-0.011542350985109806,0.4739040434360504,0.48976004123687744,-0.015571064315736294,0.4781321585178375,0.4678165018558502,-0.019808882847428322,0.4551149904727936,0.5321722030639648,-0.011694208718836308,0.4354419708251953,0.5146977305412292,-0.016779650002717972,0.4235251843929291,0.5051510334014893,-0.020518766716122627,0.4142429828643799,0.4977077543735504,-0.023249749094247818,0.44632598757743835,0.5497482419013977,-0.011597593314945698,0.42390793561935425,0.5274370312690735,-0.015976902097463608,0.40989944338798523,0.5128194093704224,-0.01903695985674858,0.3990090489387512,0.5001184344291687,-0.021369075402617455,0.44143617153167725,0.5667737126350403,-0.011498541571199894,0.4205057621002197,0.5447968244552612,-0.014922820962965488,0.40860989689826965,0.5299568176269531,-0.017259694635868073,0.4001300036907196,0.5170643925666809,-0.019054392352700233,0.4397509694099426,0.5840114951133728,-0.011841962113976479,0.42355766892433167,0.5694753527641296,-0.014399979263544083,0.41428032517433167,0.5600395202636719,-0.015036894008517265,0.4072997570037842,0.5511001348495483,-0.015414656139910221
BUENOSDIAS,0.4862165153026581,0.5941392779350281,1.455034208674988e-07,0.48762190341949463,0.5552508234977722,-0.007443030830472708,0.48030754923820496,0.5201808214187622,-0.012760277837514877,0.47325199842453003,0.49059122800827026,-0.016919195652008057,0.47714850306510925,0.4663774073123932,-0.021162666380405426,0.4537724554538727,0.5339134931564331,-0.011354108341038227,0.43378159403800964,0.5168731212615967,-0.016360750421881676,0.42185407876968384,0.5091090798377991,-0.020196450874209404,0.4123848080635071,0.5034363269805908,-0.023085711523890495,0.44561994075775146,0.5533203482627869,-0.01082555204629898,0.4230669140815735,0.5327993631362915,-0.015475691296160221,0.40860140323638916,0.5205283761024475,-0.018876301124691963,0.39710545539855957,0.510390043258667,-0.021426934748888016,0.44123485684394836,0.5717210173606873,-0.010494901798665524,0.420134037733078,0.5508778691291809,-0.014318038709461689,0.407484769821167,0.5374012589454651,-0.017076829448342323,0.39769265055656433,0.5259069800376892,-0.01910991407930851,0.4399913549423218,0.5890728235244751,-0.010682723484933376,0.4235818088054657,0.5743950009346008,-0.013875127770006657,0.4134284555912018,0.5657796859741211,-0.015142014250159264,0.4050356149673462,0.5574527978897095,-0.015924153849482536
BUENOSDIAS,0.48853379487991333,0.5927618145942688,1.2790856374067516e-07,0.4887939393520355,0.5516232252120972,-0.005104654002934694,0.4813476502895355,0.5153897404670715,-0.00942828319966793,0.4741889238357544,0.48685115575790405,-0.013086500577628613,0.47746118903160095,0.4644797444343567,-0.017014479264616966,0.45566272735595703,0.531776487827301,-0.008995500393211842,0.43603450059890747,0.516667902469635,-0.013159346766769886,0.42453664541244507,0.5081549286842346,-0.016359679400920868,0.4157986640930176,0.5012157559394836,-0.01885700784623623,0.4478609561920166,0.5514769554138184,-0.009394362568855286,0.42534419894218445,0.5331418514251709,-0.01300163846462965,0.4120585024356842,0.5211228728294373,-0.015831846743822098,0.40189915895462036,0.5106237530708313,-0.018138177692890167,0.4438328146934509,0.5703097581863403,-0.009827325120568275,0.42230042815208435,0.5516530871391296,-0.012813557870686054,0.41010919213294983,0.5394887328147888,-0.015326072461903095,0.40101879835128784,0.5283835530281067,-0.01741042546927929,0.4427987337112427,0.5883662104606628,-0.010563739575445652,0.4260329008102417,0.5775623917579651,-0.013200311921536922,0.4160362482070923,0.5702749490737915,-0.014353116042912006,0.40787801146507263,0.5626133680343628,-0.015176000073552132
BUENOSDIAS,0.49163395166397095,0.5839014649391174,1.2835316454129497e-07,0.4911014437675476,0.5438809394836426,-0.004461247008293867,0.4836188852787018,0.5070602893829346,-0.008795607835054398,0.477020263671875,0.4782055616378784,-0.012708003632724285,0.47996264696121216,0.45633432269096375,-0.0170149989426136,0.4588756859302521,0.5240277647972107,-0.009278240613639355,0.4406404495239258,0.508637547492981,-0.014000478200614452,0.4298511743545532,0.5000887513160706,-0.01757996156811714,0.42158395051956177,0.4927891492843628,-0.02019380033016205,0.4517333507537842,0.5434707999229431,-0.010334598831832409,0.42987433075904846,0.5242211222648621,-0.014467716217041016,0.41561272740364075,0.5115563869476318,-0.017546547576785088,0.4044570326805115,0.5011354684829712,-0.020024452358484268,0.44786953926086426,0.5628179907798767,-0.011420215480029583,0.42684999108314514,0.5429428219795227,-0.015042348764836788,0.4137760400772095,0.530280590057373,-0.018280038610100746,0.40364688634872437,0.5198059678077698,-0.02075720578432083,0.44655105471611023,0.5816106796264648,-0.01271832175552845,0.4298610985279083,0.5679218173027039,-0.015914518386125565,0.41928255558013916,0.5596628189086914,-0.017722565680742264,0.4103139638900757,0.5520204901695251,-0.019030259922146797
BUENOSDIAS,0.49717840552330017,0.5631198883056641,1.3682486610377964e-07,0.49562305212020874,0.5237412452697754,-0.0038935586344450712,0.4875635802745819,0.4854576289653778,-0.007891952060163021,0.48109880089759827,0.4562552869319916,-0.011691131629049778,0.48304009437561035,0.43321332335472107,-0.015936464071273804,0.46574750542640686,0.49875861406326294,-0.008697018958628178,0.44671353697776794,0.48199188709259033,-0.013274691067636013,0.4354202449321747,0.4730980396270752,-0.016516290605068207,0.4268035292625427,0.4659552574157715,-0.018918870016932487,0.45867618918418884,0.5190229415893555,-0.010268389247357845,0.43687212467193604,0.4992891550064087,-0.01445500273257494,0.42280811071395874,0.4866463243961334,-0.01762072555720806,0.41172343492507935,0.47669458389282227,-0.02011333964765072,0.45450401306152344,0.5401507616043091,-0.011863742023706436,0.4336034655570984,0.5200338959693909,-0.015749961137771606,0.42064157128334045,0.5071069598197937,-0.01921907067298889,0.4107508361339569,0.49664589762687683,-0.021779516711831093,0.452634334564209,0.5611198544502258,-0.013607131317257881,0.4360027313232422,0.5489737391471863,-0.017239723354578018,0.4255291819572449,0.5414296984672546,-0.01925872080028057,0.4168596565723419,0.5346688032150269,-0.02058776095509529
